Country,date,Alt_Mean_co2,lat,long,Alt_Mean_no2,Alt_Mean_ch4,Alt_Mean_o3
Australia,2006-01-29,0.0021884647500000002,113.22999999999999,-227.75999999999996,4.507753176e-09,2.50929865e-06,1.21542014e-05
Australia,2006-01-30,0.00349982508,-42.43,273.86,9.91724266e-09,4.40215965e-06,2.05955641e-05
Antarctica,2006-01-30,0.00158805481,395.15,-553.0,7.508493500000002e-10,1.8210448100000001e-06,9.1045716e-06
Australia,2006-01-31,0.0028795295500000004,145.23000000000002,-418.8199999999999,6.803245436e-09,3.6919128699999996e-06,1.74238434e-05
Antarctica,2006-01-31,0.0018167260400000001,268.03000000000003,40.76000000000002,3.2053624599999996e-09,2.19846831e-06,1.1190283899999998e-05
New Zealand,2006-02-01,0.00053857296,131.96,-82.45,4.624571e-10,4.9696989e-07,2.905938e-06
Antarctica,2006-02-01,0.00391104286,432.7700000000001,491.03,8.12654728e-09,4.585428440000001e-06,2.41957633e-05
Australia,2006-02-01,0.00025769358,-27.36,-162.3,9.847968e-10,3.678164500000001e-07,1.6191748000000004e-06
Antarctica,2006-02-02,0.0010198969,84.6,-315.57,2.4051741e-09,1.2134338700000004e-06,6.5117728e-06
Australia,2006-02-02,0.0013277413,-111.44,529.9,4.62848336e-09,1.9787433699999998e-06,8.397641500000001e-06
New Zealand,2006-02-02,0.0031571056,437.17,-32.79000000000009,5.62939896e-09,3.7743118500000004e-06,1.95696089e-05
Australia,2006-02-03,0.00182450855,207.6,-449.56000000000006,3.53440992e-09,2.15683826e-06,1.1714729399999999e-05
Antarctica,2006-02-03,0.0035254323199999994,353.66999999999996,510.46000000000004,6.94584233e-09,4.51275766e-06,2.16865157e-05
Antarctica,2006-02-04,0.00131767515,171.17999999999998,44.44,2.3058481100000003e-09,1.6049155500000004e-06,8.224997900000001e-06
Australia,2006-02-04,0.00286055846,324.65000000000003,147.35000000000002,5.8388242099999994e-09,3.72841209e-06,1.83415636e-05
Australia,2006-02-05,0.00209339925,151.3,-336.0,4.712143889999999e-09,2.9012292e-06,1.3381209400000001e-05
Antarctica,2006-02-05,0.00231518162,295.9,485.1,4.4803048100000005e-09,2.81303463e-06,1.54424119e-05
New Zealand,2006-02-05,0.0007915617300000001,123.63000000000001,-2.8400000000000034,1.28585698e-09,1.0515957100000001e-06,4.6941304e-06
Australia,2006-02-06,0.0018529886,252.85000000000002,-233.43,3.38005508e-09,2.31562192e-06,1.1954412e-05
Antarctica,2006-02-06,0.0031552662300000003,512.7,382.14,5.19898285e-09,3.7905197899999995e-06,1.9857349900000002e-05
Australia,2006-02-07,0.00383251371,540.96,775.58,8.09238135e-09,4.64882844e-06,2.5001310700000003e-05
New Zealand,2006-02-07,0.00026340282,64.83,-99.97,1.910113e-10,2.5373197000000004e-07,1.5979549e-06
Antarctica,2006-02-07,0.0005378662,129.74,-150.82000000000002,3.2604942999999997e-10,5.558558700000001e-07,3.1367534999999996e-06
New Zealand,2006-02-08,0.00079049127,80.5,-328.64,1.89909417e-09,1.14082133e-06,4.9752077e-06
Australia,2006-02-08,0.00102119828,203.84000000000003,1.8199999999999932,1.52079895e-09,1.16929101e-06,6.4134862000000004e-06
New Zealand,2006-02-09,0.00050359108,80.91,136.3,1.0419304100000001e-09,5.6812437e-07,3.1806427e-06
Antarctica,2006-02-09,0.00101669933,253.61999999999998,-174.12,9.9983636e-10,9.536244400000001e-07,6.2598403e-06
Antarctica,2006-02-10,0.00206646712,382.54,-61.079999999999984,3.6688465800000003e-09,2.55775799e-06,1.20700161e-05
Antarctica,2006-02-11,0.00078537438,153.6,13.08999999999999,1.2955512399999999e-09,8.074957400000001e-07,4.6748005e-06
Australia,2006-02-11,0.00132479644,300.97,261.96000000000004,1.4854833900000001e-09,1.44806642e-06,7.827868199999999e-06
Australia,2006-02-12,0.0018264474300000002,392.94,106.34000000000002,2.38133382e-09,2.00910141e-06,1.06775595e-05
Australia,2006-02-13,0.00205417627,444.21,12.55,2.4065372900000004e-09,2.0380370499999997e-06,1.22269159e-05
Australia,2006-02-14,0.00157027673,321.44,392.13,2.62844833e-09,1.61429211e-06,7.7412882e-06
Australia,2006-02-15,0.00264915162,586.6199999999999,202.72000000000008,4.20938828e-09,2.6448600199999997e-06,1.43811868e-05
Antarctica,2006-02-16,0.00188212869,428.55999999999995,157.52999999999997,2.74511141e-09,1.9889672e-06,1.1168224800000001e-05
Australia,2006-02-16,0.00027445797,63.22,-151.82,3.9613e-10,2.4208057e-07,1.5910681e-06
Antarctica,2006-02-17,0.00214219173,547.9699999999999,269.39,2.93255139e-09,2.10583021e-06,1.27565299e-05
Australia,2006-02-18,0.00211314668,525.89,380.09,2.9393711399999997e-09,2.28406688e-06,1.2665832999999999e-05
Antarctica,2006-02-19,0.00128319814,366.07000000000005,283.06999999999994,1.6186589299999999e-09,1.33908835e-06,7.9220141e-06
Australia,2006-02-19,0.00110517666,241.04999999999998,-277.15,1.44681461e-09,1.13711869e-06,6.235760200000001e-06
Australia,2006-02-20,0.0003018112,75.8,-133.93,3.0382202e-10,2.6876177e-07,1.6643903e-06
Antarctica,2006-02-20,0.0013489527900000001,248.82999999999998,101.90000000000002,2.0097928600000003e-09,1.6205250900000002e-06,7.879166699999999e-06
Antarctica,2006-02-21,0.0023410038,610.06,240.67999999999998,2.34583349e-09,2.0178383000000004e-06,1.2240320300000002e-05
Australia,2006-02-21,0.0002518414,3.8,-32.86,4.877629e-10,4.4972796e-07,1.5759828999999996e-06
Antarctica,2006-02-22,0.0026462633399999998,446.03000000000003,601.6,3.80934834e-09,2.92653604e-06,1.6285946000000002e-05
Australia,2006-02-22,0.00027065736,76.92,-168.09,3.210694e-10,2.527371e-07,1.633613e-06
Antarctica,2006-02-23,0.0033917059300000003,482.83,825.84,5.11758444e-09,4.06623808e-06,2.12214087e-05
Australia,2006-02-23,0.0015305191,119.57000000000002,40.209999999999994,2.7183582399999993e-09,1.99700389e-06,1.01209176e-05
New Zealand,2006-02-24,0.00102730366,32.769999999999996,-141.53,1.89719305e-09,1.5552484700000002e-06,6.5566464e-06
Antarctica,2006-02-24,0.00237694276,522.5,509.25,2.97674837e-09,2.4982568299999998e-06,1.40649077e-05
Australia,2006-02-24,0.00073930109,-47.06,190.01999999999998,1.66139376e-09,1.07612513e-06,5.3831264e-06
Australia,2006-02-25,0.00101361272,14.86,-6.910000000000011,1.97816067e-09,1.3744876400000002e-06,6.6474879e-06
Antarctica,2006-02-25,0.00288740996,370.20000000000005,327.95000000000005,4.50198681e-09,3.4364302299999996e-06,1.7720227e-05
Australia,2006-02-26,0.0020939348199999997,314.59,512.76,3.13808644e-09,2.5132232000000002e-06,1.23841016e-05
Antarctica,2006-02-26,0.0018672187399999998,237.62999999999997,-325.32,2.7382742699999997e-09,2.28677082e-06,1.0868718799999999e-05
Antarctica,2006-02-27,0.00276792804,580.19,578.4699999999999,3.51612922e-09,2.6253261799999998e-06,1.6055394e-05
Australia,2006-02-27,0.0018291416900000001,-107.63,-8.350000000000009,3.8149783400000005e-09,2.91634777e-06,1.1348935e-05
New Zealand,2006-02-28,0.00025341235,-34.23,11.48,6.047593e-10,4.049626e-07,1.5755395e-06
Australia,2006-02-28,0.0012603919500000001,-60.550000000000004,43.510000000000005,2.66976385e-09,1.74459166e-06,8.1455746e-06
Antarctica,2006-02-28,0.0034836558799999995,580.21,591.6599999999999,5.034879970000001e-09,3.5461549400000005e-06,2.0661189000000005e-05
Australia,2006-03-01,0.00475733793,496.69000000000005,20.049999999999926,7.83937367e-09,5.15803905e-06,2.84646096e-05
Australia,2006-03-02,0.00324775555,350.4200000000001,611.09,5.27289828e-09,3.3703652599999997e-06,1.87316642e-05
Antarctica,2006-03-02,0.00101894712,-45.57,-85.33000000000001,2.07836195e-09,1.3166887900000002e-06,6.2498758e-06
Australia,2006-03-03,0.00051561344,161.39,-232.57,6.4745725e-10,5.180892499999999e-07,2.9221433000000003e-06
Antarctica,2006-03-03,0.0028799981200000003,1.8300000000000196,524.61,5.50884977e-09,2.9619594000000003e-06,1.67001758e-05
Australia,2006-03-04,0.00026555895,80.7,-152.63,3.3152653e-10,2.3750268e-07,1.502621e-06
New Zealand,2006-03-04,0.00369959533,225.03999999999994,437.67,6.49842465e-09,3.56984708e-06,2.0655031099999998e-05
New Zealand,2006-03-05,0.00054262682,29.199999999999996,-179.49,9.3155078e-10,5.2254355e-07,2.9799891e-06
Antarctica,2006-03-05,0.00506142419,339.4900000000001,463.14000000000004,8.35075362e-09,4.91954406e-06,2.7767615800000002e-05
Australia,2006-03-06,0.00101836923,-218.01,66.48999999999998,2.437469e-09,1.05063929e-06,5.9817674999999995e-06
Antarctica,2006-03-06,0.0027311987500000003,534.75,435.95000000000005,3.68650851e-09,2.36917154e-06,1.41169551e-05
Australia,2006-03-07,0.00415978082,493.15,180.8900000000001,5.28647611e-09,3.11386673e-06,1.83938733e-05
Antarctica,2006-03-07,0.0010573863900000002,-226.76999999999998,-124.85999999999999,2.4003772500000003e-09,1.14053509e-06,5.6708015e-06
Australia,2006-03-08,0.00137307977,-16.739999999999995,-53.349999999999994,2.4026592e-09,1.26989606e-06,6.920782400000001e-06
New Zealand,2006-03-08,0.0010999265600000001,-237.23000000000002,397.44,2.26744237e-09,1.1157852200000001e-06,5.6568949e-06
Antarctica,2006-03-08,0.0036285884799999997,343.4200000000001,305.1899999999998,5.69013094e-09,3.2173116599999996e-06,1.81388308e-05
Antarctica,2006-03-10,0.00034978948,78.91,-100.19,1.6974844e-09,1.8397073000000005e-07,2.9628131000000008e-06
Antarctica,2006-03-11,0.00223711642,-376.76000000000005,35.809999999999974,5.55548272e-09,2.14224235e-06,2.12235041e-05
Australia,2006-03-11,0.0033244647599999996,575.32,319.4,4.47060883e-09,2.6634597e-06,1.57070415e-05
Antarctica,2006-03-12,0.0026937813300000005,-382.45,-126.66999999999996,5.1874945e-09,2.53713432e-06,1.33032557e-05
Australia,2006-03-12,0.00225932683,623.5799999999999,237.96,3.1832044400000003e-09,1.8698459599999997e-06,1.13996704e-05
New Zealand,2006-03-13,0.004872516770000001,368.62999999999994,-238.0599999999999,8.27818908e-09,4.30869117e-06,2.5139203999999996e-05
Antarctica,2006-03-13,0.0002566824,-69.33,162.07,4.703551400000001e-10,2.8528470000000003e-07,1.3171369999999998e-06
Fiji,2006-03-13,0.00025930282,-69.01,-124.71,5.098948e-10,2.7625387e-07,1.2618078999999998e-06
Australia,2006-03-13,0.00051479712,8.0,-114.46000000000001,8.659971100000001e-10,4.6005246e-07,2.6149839e-06
Australia,2006-03-14,0.00028702113,76.08,-42.17,3.8979864e-10,2.332745e-07,1.3244255e-06
Antarctica,2006-03-14,0.0045357843799999995,270.68,169.13000000000005,8.019233050000001e-09,4.318575890000001e-06,2.34372461e-05
Antarctica,2006-03-15,0.0002496383,-71.7,-39.07,5.417781e-10,2.6495945000000003e-07,1.2796949e-06
Australia,2006-03-15,0.00538748474,182.88,681.99,9.69843917e-09,5.0412914000000005e-06,2.8021375400000004e-05
Australia,2006-03-16,0.00216781545,152.27,-215.72999999999996,3.61681464e-09,1.94989822e-06,1.09897836e-05
Antarctica,2006-03-16,0.00422961637,-138.45000000000005,133.14000000000004,7.845695669999999e-09,3.91259037e-06,2.1566946500000002e-05
Australia,2006-03-17,0.0015524826400000003,-152.92000000000002,187.23,2.89134487e-09,1.4792500200000001e-06,7.752279200000001e-06
Antarctica,2006-03-17,0.0018161380600000003,216.58999999999997,-40.02999999999999,3.30074427e-09,1.79910675e-06,9.986215900000002e-06
Antarctica,2006-03-18,0.0035504295799999998,-98.37,139.66000000000005,6.39497971e-09,3.2679621300000004e-06,1.78076626e-05
Australia,2006-03-18,0.0002905655,71.84,-12.21,3.98926e-10,2.9257677e-07,1.2475695e-06
Antarctica,2006-03-19,0.0037268532500000003,-112.46999999999998,-14.099999999999994,6.41755341e-09,3.3538071099999997e-06,1.78436294e-05
Australia,2006-03-19,0.00028513384,-77.4,153.17,5.20056e-10,2.714817e-07,1.3850543999999998e-06
Antarctica,2006-03-20,0.00181917526,-172.98999999999995,-448.51000000000005,2.83554823e-09,1.59575009e-06,8.3923939e-06
Australia,2006-03-20,0.00216646984,486.25,522.6,3.59190008e-09,1.7952141900000002e-06,1.08749424e-05
Antarctica,2006-03-21,0.00282863608,-202.78999999999996,503.66999999999996,5.03319936e-09,2.5091423800000002e-06,1.39727119e-05
Australia,2006-03-21,0.00200255608,34.28999999999999,-750.72,3.2680795699999997e-09,1.68990493e-06,9.605207900000001e-06
New Zealand,2006-03-21,0.00030185917,67.64,-3.97,4.596067e-10,2.2933659e-07,1.4038967e-06
Antarctica,2006-03-22,0.00303478311,-4.090000000000032,243.98000000000008,5.70272923e-09,2.7172471900000003e-06,1.5662375200000003e-05
Australia,2006-03-22,0.0002837324,65.99,-9.67,4.8237503e-10,2.3812721e-07,1.4445318999999996e-06
Antarctica,2006-03-23,0.00274000926,210.77999999999997,-664.26,5.10773672e-09,2.62020251e-06,1.4543959799999999e-05
Australia,2006-03-23,0.0018744917400000001,-275.89,182.66000000000003,3.43187549e-09,1.6893231499999998e-06,9.0451277e-06
Australia,2006-03-24,0.00131384666,-265.87,228.39000000000001,2.37295212e-09,1.2886299700000001e-06,6.073747199999999e-06
Antarctica,2006-03-24,0.0021254400800000003,-219.61000000000004,-171.96000000000004,3.83981232e-09,1.9064654399999999e-06,1.06359777e-05
New Zealand,2006-03-24,0.0005645047900000001,124.86,5.810000000000002,1.07679831e-09,4.6678473e-07,3.0330771999999997e-06
Australia,2006-03-25,0.0034576091900000005,-70.83999999999997,-443.42999999999995,6.6188737000000015e-09,3.33236078e-06,1.8093298400000003e-05
Antarctica,2006-03-25,0.00026796127,61.49,-167.92,5.614091e-10,2.8470362e-07,1.5396512e-06
Australia,2006-03-26,0.00343760122,195.43,-818.16,6.85342012e-09,3.41228639e-06,1.85117061e-05
Antarctica,2006-03-26,0.00025999284,-83.39,131.0,3.9716358e-10,2.2196741e-07,9.889005999999998e-07
Antarctica,2006-03-27,0.0026521154999999998,-137.65,-260.33,5.25986298e-09,2.56280537e-06,1.38258057e-05
Australia,2006-03-27,0.00051137255,-167.13,21.5,8.4055836e-10,4.6333536e-07,2.5994086e-06
New Zealand,2006-03-28,0.0010539450699999999,-61.58,-262.25,2.11761845e-09,1.00509014e-06,5.6045788e-06
Antarctica,2006-03-28,0.00160017432,189.82,-272.26,3.2635902500000004e-09,1.5657564100000002e-06,8.6700198e-06
Australia,2006-03-28,0.00103671573,-335.94,161.99,1.6603889299999999e-09,9.5843628e-07,4.4900021e-06
New Zealand,2006-03-29,0.00234918403,-215.41,-623.45,4.43850069e-09,2.24750655e-06,1.19594924e-05
Antarctica,2006-03-29,0.0010931139,-67.16,14.29000000000002,2.10998268e-09,1.04140886e-06,5.643510100000001e-06
Australia,2006-03-30,0.0002721869,47.36,-35.28,7.0688877e-10,3.2884694000000005e-07,1.6383437e-06
Antarctica,2006-03-30,0.0017752078299999997,-194.97000000000003,-486.58,3.5673606999999998e-09,1.82995661e-06,9.419479799999999e-06
Antarctica,2006-03-31,0.00128632848,-293.94,249.72999999999996,1.9118096e-09,1.188337e-06,5.834222700000001e-06
Australia,2006-03-31,0.0007759423899999999,6.549999999999997,-208.94,1.7265495999999999e-09,7.5793866e-07,4.3730436e-06
Antarctica,2006-04-01,0.0020379588600000003,206.39999999999998,262.43999999999994,5.8695845599999995e-09,2.3189365499999998e-06,1.29099245e-05
New Zealand,2006-04-01,0.00030897642000000003,-84.6,-154.87,3.3153487999999997e-10,2.1544912e-07,9.740455e-07
Australia,2006-04-01,0.00099591526,-213.24,-105.13000000000002,2.0793266799999998e-09,1.03376952e-06,5.0971948e-06
Antarctica,2006-04-02,0.0017912092300000002,17.999999999999993,-196.45000000000005,5.241405650000001e-09,2.1711895800000004e-06,1.0625708399999999e-05
Australia,2006-04-02,0.00124706195,-299.38,-96.59,2.11650907e-09,1.2774834e-06,6.078797599999999e-06
Australia,2006-04-03,0.00206204636,-79.94,-377.72,5.67488245e-09,2.4377035700000004e-06,1.14680329e-05
Antarctica,2006-04-03,0.00202661194,-440.02,69.31000000000003,3.88768918e-09,2.15109056e-06,9.783537400000001e-06
Australia,2006-04-04,0.00025540966,31.45,-111.71,1.0353969e-09,3.241473e-07,1.6871476000000004e-06
Antarctica,2006-04-04,0.0020344665099999997,-330.56,262.16999999999996,4.4285423799999995e-09,2.26076602e-06,1.0463446799999999e-05
Australia,2006-04-05,0.00051202709,46.46,17.06,1.8816727e-09,7.403487300000001e-07,3.3616101e-06
Fiji,2006-04-05,0.00078306412,-144.63,180.4,1.49427432e-09,8.643003499999999e-07,3.9149651e-06
New Zealand,2006-04-05,0.00325134673,-460.65,-968.0400000000002,6.925304020000001e-09,3.5798140000000004e-06,1.5773319800000002e-05
Antarctica,2006-04-06,0.0032496416899999996,-393.08000000000004,-288.01,7.43138913e-09,3.6967023700000005e-06,1.68179294e-05
Australia,2006-04-06,0.00051487028,42.769999999999996,-227.82999999999998,1.75305846e-09,8.3611564e-07,3.3349322e-06
New Zealand,2006-04-06,0.0005180821500000001,37.34,-210.73,1.81928115e-09,8.6051273e-07,3.3633096000000006e-06
Antarctica,2006-04-07,0.00076046612,34.64,42.129999999999995,2.7302803000000003e-09,1.30294195e-06,5.0305145e-06
Australia,2006-04-07,0.0030405571799999994,-515.8899999999999,-601.52,6.65661038e-09,3.6199475900000007e-06,1.60785036e-05
Australia,2006-04-08,0.0022474605,-122.11,-397.2,6.9909375400000005e-09,3.0194854700000005e-06,1.46408946e-05
Australia,2006-04-09,0.00051048418,-81.25,-261.77,1.1335442299999998e-09,6.4475776e-07,2.7603854000000003e-06
Antarctica,2006-04-09,0.0016198639,-250.68,-212.74,3.58011472e-09,1.7901404699999999e-06,8.7671605e-06
Australia,2006-04-10,0.00024580664,-10.37,31.16,8.904354e-10,4.011963e-07,1.749939e-06
Antarctica,2006-04-10,0.00103648714,-185.18,89.6,2.3498168800000002e-09,1.3019328999999999e-06,5.7270515e-06
New Zealand,2006-04-10,0.00024984652,-8.12,129.36,8.546925e-10,4.4238757e-07,1.7041008e-06
Antarctica,2006-04-11,0.0005548313500000001,-162.67000000000002,-116.47999999999999,4.888266299999999e-10,4.7291073999999995e-07,1.9991674e-06
Australia,2006-04-11,0.00024027706,-15.65,170.11,9.246886e-10,3.6615583e-07,1.7836238e-06
Antarctica,2006-04-12,0.0012951904200000002,-187.29999999999995,93.30000000000001,3.80862363e-09,1.82056622e-06,7.6082998e-06
Australia,2006-04-12,0.00049914299,-53.47,-184.89000000000001,1.9086988e-09,6.730025400000001e-07,3.3679056e-06
Antarctica,2006-04-13,0.00210003348,-512.71,157.61,3.69144594e-09,2.35273222e-06,9.51814784e-06
Australia,2006-04-13,0.00026966876,-37.51,28.92,8.620716e-10,3.8248757e-07,1.5578962e-06
Antarctica,2006-04-14,0.0023962181200000003,-533.65,298.78000000000003,5.211513399999999e-09,2.6857280499999994e-06,1.2201848369999999e-05
Antarctica,2006-04-15,0.00192689334,-454.08,-320.7199999999999,2.86940821e-09,1.85337656e-06,8.9638866e-06
Antarctica,2006-04-16,0.0008049024299999999,-181.69,62.760000000000005,1.9263585000000003e-09,8.658791900000002e-07,4.2070758e-06
Antarctica,2006-04-17,0.00075044797,-187.87,95.37,1.17504598e-09,7.638395200000001e-07,3.9681473e-06
Antarctica,2006-04-18,0.00128697301,-288.5,86.49000000000001,2.3474809900000003e-09,1.44860362e-06,7.172344899999999e-06
Antarctica,2006-04-19,0.0010219735,-207.77999999999997,-27.82,2.3238317099999998e-09,1.19874518e-06,5.9102030999999996e-06
Australia,2006-04-19,0.00051506239,-82.82,265.06,1.1050270699999998e-09,6.672195300000001e-07,3.0610959e-06
Antarctica,2006-04-20,0.0007315125399999999,-139.49,-175.98000000000002,1.59410135e-09,8.3497715e-07,4.5781204000000006e-06
Australia,2006-04-20,0.00025283525,-36.96,-40.13,5.493921e-10,4.001791e-07,1.5866751000000003e-06
Australia,2006-04-21,0.00125425257,-221.37,150.01,2.50767673e-09,1.28301327e-06,7.3983631e-06
Antarctica,2006-04-21,0.0015647304200000001,-293.49,54.47000000000001,2.82421731e-09,1.75198368e-06,8.7515454e-06
Antarctica,2006-04-22,0.00076161326,-107.88999999999999,-254.39,1.42757338e-09,1.0563862700000001e-06,2.8061193000000003e-06
Australia,2006-04-22,0.0002562738,-16.33,178.44,5.385192e-10,4.5318885e-07,1.6415187e-06
Antarctica,2006-04-23,0.00149589799,-179.59000000000003,-35.93999999999997,2.8133472e-09,1.9351428100000004e-06,9.227397899999999e-06
Australia,2006-04-23,0.0007603146,-150.35000000000002,174.27,1.19240116e-09,7.989686000000001e-07,3.9958149e-06
Antarctica,2006-04-24,0.00129438321,-144.79000000000002,252.48,2.30374024e-09,1.42210152e-06,7.845009800000001e-06
Australia,2006-04-24,0.000246655,-70.84,-79.0,3.5243322e-10,2.2898979e-07,1.3264807e-06
New Zealand,2006-04-25,0.00025486786,0.74,38.59,5.213895e-10,4.3448324e-07,1.7005334e-06
Antarctica,2006-04-25,0.00098131023,-133.41,50.34999999999999,1.75752466e-09,1.1711459399999999e-06,5.899575600000001e-06
Australia,2006-04-25,0.0032532370499999998,-618.99,381.0,5.28393448e-09,3.43257017e-06,1.80733301e-05
Australia,2006-04-26,0.0005060215,18.91,101.5,1.17366761e-09,6.4881399e-07,3.5898705000000003e-06
Antarctica,2006-04-26,0.00249286741,-382.54,245.27000000000004,3.97508206e-09,2.4148835999999998e-06,1.34541297e-05
New Zealand,2006-04-26,0.00049207664,15.11,-13.02,1.1405216199999999e-09,6.891643e-07,3.6313653e-06
Australia,2006-04-27,0.00326306324,-316.53999999999996,185.94000000000003,6.344803240000001e-09,3.9580541899999995e-06,2.0141322299999998e-05
Australia,2006-04-28,0.00208708602,-293.30999999999995,186.82,3.44672535e-09,2.440965e-06,1.15374763e-05
Antarctica,2006-04-28,0.0017879353000000001,-222.64999999999998,-201.67000000000002,2.86479029e-09,2.1560533800000003e-06,9.661847300000001e-06
Antarctica,2006-04-29,0.00227660528,-156.20999999999998,140.19,4.36008008e-09,2.83816223e-06,1.3716293900000001e-05
New Zealand,2006-04-29,0.00100631791,94.52000000000001,-369.46999999999997,2.33654265e-09,1.58986216e-06,6.8916418e-06
Antarctica,2006-04-30,0.00104254829,109.1,154.29,2.3963951700000003e-09,1.4791534400000003e-06,6.8804704e-06
Fiji,2006-04-30,0.00050353764,-41.809999999999995,-99.78,8.7513017e-10,6.551831e-07,2.8391379000000003e-06
New Zealand,2006-04-30,0.00224172946,-235.05999999999997,149.81,4.194848010000001e-09,2.54232777e-06,1.3264149999999999e-05
Australia,2006-04-30,0.0004933244200000001,-139.10000000000002,-218.62,4.8816703e-10,4.354605e-07,2.1483372999999996e-06
Antarctica,2006-05-01,0.00197523964,-252.76999999999998,35.14999999999999,3.5218682099999992e-09,2.31091613e-06,1.1357256600000001e-05
Australia,2006-05-01,0.00025724372000000004,32.88,128.59,6.1015465e-10,3.043404e-07,1.8018397e-06
Antarctica,2006-05-02,0.0022662648399999997,-307.92,316.61999999999995,3.6211781e-09,2.35083202e-06,1.3486991300000002e-05
Australia,2006-05-02,0.0012514488199999998,175.54999999999998,-175.34000000000003,2.9096722099999997e-09,1.64714587e-06,8.6293431e-06
Antarctica,2006-05-03,0.00121887635,-235.79,400.85,2.04876618e-09,1.19265238e-06,7.275333100000001e-06
Australia,2006-05-03,0.0012676508100000002,-25.740000000000002,76.33,2.3194636e-09,1.43952808e-06,7.188842299999999e-06
New Zealand,2006-05-03,0.0007536194800000001,115.0,-326.32000000000005,1.81487236e-09,9.1623911e-07,5.1652269e-06
Australia,2006-05-04,0.0010156513,-56.01,121.95,1.8847124900000003e-09,1.14697933e-06,5.830939599999999e-06
Antarctica,2006-05-04,0.0022171611199999996,-288.43999999999994,250.54000000000002,3.7327222899999996e-09,2.32096083e-06,1.2616718600000001e-05
New Zealand,2006-05-04,0.00052776144,82.44,-193.26,1.2719061599999999e-09,6.032769000000001e-07,3.2732677999999997e-06
Australia,2006-05-05,0.00138619301,-341.0,203.04999999999998,1.4992244499999999e-09,1.1931973400000002e-06,5.929592e-06
Antarctica,2006-05-05,0.0019194925999999998,197.70000000000002,-548.22,3.6789588899999997e-09,2.07825942e-06,1.09249768e-05
Antarctica,2006-05-06,0.0035663988200000003,-263.7099999999999,605.0400000000001,6.0711102699999995e-09,3.8396906999999996e-06,2.01004797e-05
Australia,2006-05-06,0.0007974530999999999,140.54,-401.97,1.5983794599999999e-09,8.154377100000001e-07,4.837072000000001e-06
Australia,2006-05-07,0.0015658182899999998,-170.9,-141.36999999999998,2.41741473e-09,1.47813981e-06,8.6029829e-06
New Zealand,2006-05-07,0.00291301167,-158.41000000000003,572.4,4.819936150000001e-09,2.8552439100000005e-06,1.5417145e-05
Antarctica,2006-05-07,0.0002866057,48.46,-11.52,4.808914400000001e-10,2.8905453000000003e-07,1.7124844e-06
Antarctica,2006-05-08,0.0026201472199999997,157.45,198.09000000000006,4.78312075e-09,2.7031899e-06,1.4804071000000002e-05
New Zealand,2006-05-08,0.0008482479300000001,-83.73000000000002,95.14,1.17130157e-09,7.8590806e-07,4.215513599999999e-06
Antarctica,2006-05-09,0.00353776324,-213.68000000000004,-404.2999999999999,5.86109515e-09,3.54120139e-06,1.9856171700000003e-05
Australia,2006-05-09,0.0016136584999999998,199.29000000000002,-229.73999999999995,3.0067895699999997e-09,1.63177011e-06,9.000697e-06
Antarctica,2006-05-10,0.00073762679,-78.28,-45.82,1.0368545899999998e-09,7.1385544e-07,3.819595099999999e-06
Australia,2006-05-10,0.0041306127,158.42999999999998,115.37999999999994,7.326362450000001e-09,4.11053314e-06,2.32787323e-05
Antarctica,2006-05-11,0.00162521093,95.52000000000001,-38.94999999999999,2.8385736499999996e-09,1.5423580700000002e-06,8.434009799999998e-06
Australia,2006-05-11,0.00238293946,-100.79999999999997,-44.2,3.7447465799999996e-09,2.14420132e-06,1.2321215299999999e-05
New Zealand,2006-05-12,0.00026444892999999994,59.33,-155.23,5.883548e-10,2.718831e-07,1.5408588e-06
Antarctica,2006-05-12,0.00348782553,17.900000000000006,268.05999999999995,5.7687628e-09,3.2190657e-06,1.77671988e-05
Australia,2006-05-12,0.0005134393,-7.369999999999997,-36.21,8.260651899999999e-10,4.6529399999999996e-07,2.6257437e-06
Australia,2006-05-13,0.0007654554399999999,-70.83000000000001,-38.830000000000005,1.22531445e-09,7.4099716e-07,3.9428479e-06
Antarctica,2006-05-13,0.00294018076,164.78999999999996,216.7,5.370356470000001e-09,2.7385443799999998e-06,1.54692941e-05
Australia,2006-05-14,0.00050640429,-130.4,-132.02,5.4205951e-10,4.6785272e-07,2.2745449e-06
Antarctica,2006-05-14,0.00343896765,172.65,-269.18999999999994,6.67427046e-09,3.24422233e-06,1.8479387200000002e-05
Antarctica,2006-05-15,0.00502297923,-76.6099999999999,-69.82000000000002,8.90141351e-09,4.72485164e-06,2.5922713900000002e-05
Antarctica,2006-05-16,0.004394070050000001,327.65999999999997,-74.21000000000004,9.247177350000001e-09,4.21327332e-06,2.3500941699999997e-05
Australia,2006-05-16,0.0002532508,-64.43,-127.26,3.1180672e-10,2.4861598e-07,1.2757133999999998e-06
Australia,2006-05-17,0.0023326622499999995,-55.01000000000006,430.54,4.78257932e-09,2.2113642000000003e-06,1.2838189999999998e-05
Antarctica,2006-05-17,0.00210844957,136.79999999999998,-82.64999999999996,4.26384363e-09,1.8559550499999999e-06,1.0485484300000001e-05
New Zealand,2006-05-17,0.00081159562,67.72000000000001,-367.64,1.86466836e-09,8.258337800000001e-07,4.402389800000001e-06
Australia,2006-05-18,0.00052988451,2.9200000000000017,132.56,1.2702553299999998e-09,5.383376800000001e-07,2.9574999e-06
